customer_id, customer_type, login_password, customer_name_or_company_name, contact_phone, application_id, sku_id, application_amount, application_quantity, application_time, spu_id, asset_name, asset_original_value, asset_weight_kg, industry_id, industry_name, approval_order_id, credit_approval_id, repayment_method, order_type, order_creation_time, approval_status
CUST_12777,企业,+K#*eUcmwzi3,创亿传媒有限公司,15539331949,APP_20242777,SPU_221_SKU_83,9233205.68,3,2024-08-20 15:23:22,SPU_221,工业机器人臂,3530611.67,5123,101,高端制造,ORD_20240820_2777,AUTH_32777,等额本金,直接租赁,2024-08-21 15:23:22,通过
CUST_12778,个人,(*P!Sgh_5O4_,詹坤,13102829018,APP_20242778,SPU_387_SKU_87,3498229.93,1,2024-11-30 00:22:54,SPU_387,工业机器人臂,3684491.4,2085,101,高端制造,ORD_20241130_2778,AUTH_32778,按季付息到期还本,直接租赁,2024-12-02 00:22:54,审批中
CUST_12779,个人,2GFJ&0(r4$3Q,朱洋,18878335768,APP_20242779,SPU_561_SKU_14,1005493.75,3,2025-02-03 04:20:15,SPU_561,工业机器人臂,416332.16,4092,101,高端制造,ORD_20250203_2779,AUTH_32779,按季付息到期还本,直接租赁,2025-02-08 04:20:15,通过
CUST_12780,个人,XT37(UebL!9Z,王金凤,18916912382,APP_20242780,SPU_231_SKU_29,3230587.06,7,2026-01-23 13:31:29,SPU_231,工业机器人臂,553279.71,7541,101,高端制造,ORD_20260123_2780,AUTH_32780,等额本金,售后回租,2026-01-25 13:31:29,审批中
CUST_12781,个人,(_Cz9VsuMW9$,杨丹丹,13900082488,APP_20242781,SPU_722_SKU_35,8007072.8,5,2025-03-06 08:25:10,SPU_722,光伏组件,1966885.38,3732,105,绿色能源,ORD_20250306_2781,AUTH_32781,按季付息到期还本,直接租赁,2025-03-10 08:25:10,通过
CUST_12782,个人,9xpF!np*^xRY,赵丽娟,18008587322,APP_20242782,SPU_514_SKU_88,10058940.01,6,2026-01-21 14:09:41,SPU_514,核磁共振成像仪,2067736.46,1265,102,医疗器械,ORD_20260121_2782,AUTH_32782,按季付息到期还本,售后回租,2026-01-24 14:09:41,拒绝
CUST_12783,个人,%)2K$)Ucnw$1,黄超,14735357363,APP_20242783,SPU_404_SKU_51,10944779.58,5,2025-01-13 04:29:05,SPU_404,工业机器人臂,2463245.93,1772,101,高端制造,ORD_20250113_2783,AUTH_32783,等额本金,直接租赁,2025-01-14 04:29:05,审批中
CUST_12784,个人,!JbNFwqaf7xM,李杰,15292468185,APP_20242784,SPU_791_SKU_87,45677746.69,10,2024-07-04 04:56:28,SPU_791,高性能服务器集群,4951362.44,5385,104,信息技术,ORD_20240704_2784,AUTH_32784,等额本金,售后回租,2024-07-06 04:56:28,通过
CUST_12785,企业,o9BG9O+uS&5s,数字100网络有限公司,15369934617,APP_20242785,SPU_974_SKU_64,8351623.09,2,2024-07-09 04:45:44,SPU_974,新能源重卡,4615534.64,646,106,交通运输,ORD_20240709_2785,AUTH_32785,等额本金,售后回租,2024-07-14 04:45:44,拒绝
CUST_12786,企业,ofl)TreA@%2Z,合联电子信息有限公司,13236426811,APP_20242786,SPU_228_SKU_25,46249280.93,10,2025-11-24 09:02:20,SPU_228,光伏组件,4893112.07,7718,105,绿色能源,ORD_20251124_2786,AUTH_32786,等额本金,售后回租,2025-11-28 09:02:20,拒绝
CUST_12787,个人,6^0j8oEx%pxM,韦红,18819917888,APP_20242787,SPU_791_SKU_39,4135380.5,1,2025-05-31 09:38:28,SPU_791,光伏组件,4775928.8,4761,105,绿色能源,ORD_20250531_2787,AUTH_32787,按季付息到期还本,售后回租,2025-06-05 09:38:28,通过
CUST_12788,企业,W^1jHIckT7uD,立信电子传媒有限公司,18936935779,APP_20242788,SPU_786_SKU_91,11904780.66,6,2025-04-02 17:29:19,SPU_786,高性能服务器集群,2338241.62,5263,104,信息技术,ORD_20250402_2788,AUTH_32788,等额本金,直接租赁,2025-04-04 17:29:19,审批中
CUST_12789,企业,vd12pMaSv$1L,新宇龙信息信息有限公司,18849436308,APP_20242789,SPU_142_SKU_61,14184966.89,5,2025-09-18 00:33:34,SPU_142,液压挖掘机,3113308.7,7000,103,工程机械,ORD_20250918_2789,AUTH_32789,按季付息到期还本,直接租赁,2025-09-23 00:33:34,通过
CUST_12790,企业,m0GNX^es!bp&,易动力信息有限公司,13308629396,APP_20242790,SPU_164_SKU_42,1682623.94,6,2026-02-02 10:10:18,SPU_164,核磁共振成像仪,316526.22,1889,102,医疗器械,ORD_20260202_2790,AUTH_32790,按季付息到期还本,售后回租,2026-02-07 10:10:18,通过
CUST_12791,企业,456+CQ+E5LFr,方正科技传媒有限公司,18094802818,APP_20242791,SPU_255_SKU_59,12825866.69,4,2024-09-30 08:15:40,SPU_255,新能源重卡,4006304.69,1370,106,交通运输,ORD_20240930_2791,AUTH_32791,按季付息到期还本,直接租赁,2024-10-01 08:15:40,通过
CUST_12792,个人,$XcoP7Z2CfR3,陈秀珍,18985234289,APP_20242792,SPU_756_SKU_51,11190424.31,8,2024-12-21 18:06:12,SPU_756,核磁共振成像仪,1744188.3,2789,102,医疗器械,ORD_20241221_2792,AUTH_32792,等额本金,售后回租,2024-12-24 18:06:12,拒绝
CUST_12793,个人,$uL7_7MivN_%,王秀兰,18236811553,APP_20242793,SPU_666_SKU_38,15446421.15,5,2025-10-06 10:39:10,SPU_666,高性能服务器集群,3264834.17,5941,104,信息技术,ORD_20251006_2793,AUTH_32793,等额本金,售后回租,2025-10-11 10:39:10,通过
CUST_12794,个人,wb7S6DrtZ#!(,张凤兰,13482535712,APP_20242794,SPU_573_SKU_35,330333.28,3,2024-08-03 00:29:39,SPU_573,新能源重卡,118484.28,9283,106,交通运输,ORD_20240803_2794,AUTH_32794,等额本金,直接租赁,2024-08-08 00:29:39,通过
CUST_12795,企业,*@ubaaf%&_2Z,信诚致远传媒有限公司,18526966006,APP_20242795,SPU_737_SKU_66,5605350.76,2,2024-03-14 14:58:57,SPU_737,核磁共振成像仪,3391662.19,4009,102,医疗器械,ORD_20240314_2795,AUTH_32795,等额本金,直接租赁,2024-03-15 14:58:57,审批中
CUST_12796,个人,r#*80DTe71X1,许杨,13540293151,APP_20242796,SPU_646_SKU_39,26974901.51,8,2025-08-18 09:14:26,SPU_646,核磁共振成像仪,4102859.81,1802,102,医疗器械,ORD_20250818_2796,AUTH_32796,按季付息到期还本,直接租赁,2025-08-22 09:14:26,通过
CUST_12797,企业,A%MBjzOoBm07,戴硕电子网络有限公司,15875926080,APP_20242797,SPU_190_SKU_68,4127821.16,9,2024-05-03 15:43:02,SPU_190,光伏组件,485172.9,6972,105,绿色能源,ORD_20240503_2797,AUTH_32797,等额本息,售后回租,2024-05-04 15:43:02,审批中
CUST_12798,企业,*g2kUg!N!(+8,襄樊地球村信息有限公司,18776569513,APP_20242798,SPU_667_SKU_66,17175525.44,5,2025-08-21 21:31:36,SPU_667,核磁共振成像仪,4238753.44,8134,102,医疗器械,ORD_20250821_2798,AUTH_32798,等额本息,直接租赁,2025-08-26 21:31:36,拒绝
CUST_12799,个人,D@7C!kh&$Nvf,黄军,14517133298,APP_20242799,SPU_634_SKU_34,2843842.72,1,2025-05-19 01:53:26,SPU_634,核磁共振成像仪,3459881.38,5403,102,医疗器械,ORD_20250519_2799,AUTH_32799,等额本息,直接租赁,2025-05-21 01:53:26,通过
CUST_12800,企业,z309i4jS^tHZ,飞利信科技有限公司,13821848284,APP_20242800,SPU_676_SKU_38,7808330.95,2,2025-07-24 23:44:18,SPU_676,新能源重卡,4138044.68,1300,106,交通运输,ORD_20250724_2800,AUTH_32800,等额本息,售后回租,2025-07-25 23:44:18,通过
CUST_12801,企业,f3U$AU&**eF7,群英科技有限公司,15022322284,APP_20242801,SPU_384_SKU_66,4051157.63,2,2025-05-07 13:33:58,SPU_384,工业机器人臂,2467470.09,5023,101,高端制造,ORD_20250507_2801,AUTH_32801,按季付息到期还本,直接租赁,2025-05-12 13:33:58,通过
CUST_12802,个人,P^7FFicERaVr,徐琴,13936187725,APP_20242802,SPU_742_SKU_62,18430591.89,5,2025-10-04 22:04:30,SPU_742,液压挖掘机,4300928.18,8044,103,工程机械,ORD_20251004_2802,AUTH_32802,等额本金,直接租赁,2025-10-06 22:04:30,拒绝
CUST_12803,企业,H$JQ$oBp$0)Q,华远软件传媒有限公司,15176989387,APP_20242803,SPU_993_SKU_90,13731316.59,4,2025-06-20 19:19:26,SPU_993,光伏组件,3979261.82,9676,105,绿色能源,ORD_20250620_2803,AUTH_32803,等额本金,直接租赁,2025-06-23 19:19:26,通过
CUST_12804,企业,_k8RmHayTLud,新宇龙信息传媒有限公司,13223222444,APP_20242804,SPU_802_SKU_76,4961926.25,8,2025-05-13 10:28:21,SPU_802,液压挖掘机,703447.93,5301,103,工程机械,ORD_20250513_2804,AUTH_32804,按季付息到期还本,售后回租,2025-05-14 10:28:21,通过
CUST_12805,个人,e_oVbCYT1s9J,刘雪,15303539724,APP_20242805,SPU_268_SKU_78,2904065.07,2,2025-04-14 06:53:56,SPU_268,核磁共振成像仪,1723201.65,7714,102,医疗器械,ORD_20250414_2805,AUTH_32805,等额本息,售后回租,2025-04-15 06:53:56,通过
CUST_12806,个人,#)2SqsYcv20O,何雪,14710103645,APP_20242806,SPU_268_SKU_37,26669126.88,7,2025-04-08 12:18:29,SPU_268,工业机器人臂,4212411.78,8318,101,高端制造,ORD_20250408_2806,AUTH_32806,等额本息,直接租赁,2025-04-12 12:18:29,通过
CUST_12807,个人,06OOMG9S(w!n,武兵,13443286666,APP_20242807,SPU_599_SKU_87,14339731.91,8,2024-08-31 06:30:10,SPU_599,液压挖掘机,2070553.38,721,103,工程机械,ORD_20240831_2807,AUTH_32807,等额本息,直接租赁,2024-09-03 06:30:10,通过
CUST_12808,企业,%9Ph#B5uhCJk,图龙信息信息有限公司,13976910089,APP_20242808,SPU_787_SKU_78,6643828.85,3,2024-09-27 08:33:46,SPU_787,液压挖掘机,2385722.39,3485,103,工程机械,ORD_20240927_2808,AUTH_32808,按季付息到期还本,直接租赁,2024-10-02 08:33:46,通过
CUST_12809,个人,Zr8lNR7aQB$O,张畅,15829015158,APP_20242809,SPU_311_SKU_16,32764733.59,9,2025-02-02 14:16:47,SPU_311,工业机器人臂,4266954.22,5321,101,高端制造,ORD_20250202_2809,AUTH_32809,等额本金,售后回租,2025-02-07 14:16:47,通过
CUST_12810,企业,a4#9Im62^cFz,济南亿次元科技有限公司,15208853727,APP_20242810,SPU_198_SKU_74,10332763.22,3,2024-08-05 17:37:45,SPU_198,工业机器人臂,3855850.34,5999,101,高端制造,ORD_20240805_2810,AUTH_32810,等额本息,直接租赁,2024-08-07 17:37:45,通过
CUST_12811,个人,@m$7YVUkfHH#,钟洋,15003121718,APP_20242811,SPU_455_SKU_71,22948339.19,6,2026-01-08 08:58:59,SPU_455,光伏组件,4116833.92,3170,105,绿色能源,ORD_20260108_2811,AUTH_32811,按季付息到期还本,售后回租,2026-01-10 08:58:59,通过
CUST_12812,企业,2av(xXBx!yH$,惠派国际公司网络有限公司,13876393826,APP_20242812,SPU_571_SKU_75,18468773.06,5,2025-05-23 08:50:48,SPU_571,核磁共振成像仪,4492320.02,838,102,医疗器械,ORD_20250523_2812,AUTH_32812,等额本金,直接租赁,2025-05-24 08:50:48,审批中
CUST_12813,个人,v!OLg$6r6Me7,夏莹,13887097679,APP_20242813,SPU_179_SKU_27,7182330.27,2,2025-08-11 13:07:20,SPU_179,核磁共振成像仪,4361387.98,8476,102,医疗器械,ORD_20250811_2813,AUTH_32813,等额本金,直接租赁,2025-08-13 13:07:20,审批中
CUST_12814,企业,JG+Gk6AS9R5T,七喜信息有限公司,18016032220,APP_20242814,SPU_367_SKU_45,10195215.19,3,2025-09-03 22:52:41,SPU_367,液压挖掘机,3848826.81,7373,103,工程机械,ORD_20250903_2814,AUTH_32814,按季付息到期还本,直接租赁,2025-09-04 22:52:41,审批中
CUST_12815,个人,05C2oPaK*KJQ,顾旭,15759515347,APP_20242815,SPU_728_SKU_72,3140305.51,1,2026-03-09 21:16:56,SPU_728,工业机器人臂,3562853.21,747,101,高端制造,ORD_20260309_2815,AUTH_32815,等额本息,售后回租,2026-03-12 21:16:56,通过
CUST_12816,个人,6ejd8Nfs)FN),杨欢,18536939592,APP_20242816,SPU_825_SKU_43,10084317.51,8,2025-09-10 10:33:26,SPU_825,高性能服务器集群,1431131.23,857,104,信息技术,ORD_20250910_2816,AUTH_32816,按季付息到期还本,售后回租,2025-09-12 10:33:26,审批中
CUST_12817,企业,1cLyLiBj@3ME,创联世纪科技有限公司,14506638280,APP_20242817,SPU_799_SKU_33,10611046.04,3,2024-08-01 13:00:10,SPU_799,新能源重卡,3813427.97,4479,106,交通运输,ORD_20240801_2817,AUTH_32817,等额本金,售后回租,2024-08-05 13:00:10,通过
CUST_12818,企业,K%2OBzpcbR@B,维旺明信息有限公司,13526703063,APP_20242818,SPU_318_SKU_33,2518855.05,5,2024-08-11 14:01:07,SPU_318,核磁共振成像仪,543324.08,7482,102,医疗器械,ORD_20240811_2818,AUTH_32818,等额本金,售后回租,2024-08-15 14:01:07,审批中
CUST_12819,企业,$#S%2Ez0%2cY,新格林耐特信息有限公司,13214266508,APP_20242819,SPU_821_SKU_66,3217924.01,3,2024-09-09 07:49:46,SPU_821,新能源重卡,1286478.1,6744,106,交通运输,ORD_20240909_2819,AUTH_32819,等额本金,直接租赁,2024-09-14 07:49:46,通过
CUST_12820,个人,^9VO$7lXYuDQ,李琳,15576140897,APP_20242820,SPU_704_SKU_78,4535881.51,2,2025-04-25 11:04:33,SPU_704,光伏组件,2677312.06,6111,105,绿色能源,ORD_20250425_2820,AUTH_32820,等额本金,售后回租,2025-04-28 11:04:33,拒绝
CUST_12821,企业,8L$aC8kuw&g2,雨林木风计算机信息有限公司,18588699588,APP_20242821,SPU_501_SKU_42,4802032.76,2,2025-03-13 15:07:49,SPU_501,工业机器人臂,2641411.14,4603,101,高端制造,ORD_20250313_2821,AUTH_32821,等额本金,售后回租,2025-03-17 15:07:49,审批中
CUST_12822,企业,$fCj30Fvt1yp,图龙信息网络有限公司,18128369454,APP_20242822,SPU_353_SKU_38,7133440.02,4,2025-09-18 08:57:47,SPU_353,液压挖掘机,2026786.66,822,103,工程机械,ORD_20250918_2822,AUTH_32822,等额本金,售后回租,2025-09-19 08:57:47,审批中
CUST_12823,个人,gEv$SWzo)84C,杨伟,18029655705,APP_20242823,SPU_941_SKU_94,1337302.56,1,2025-07-28 16:39:46,SPU_941,光伏组件,1652998.51,6681,105,绿色能源,ORD_20250728_2823,AUTH_32823,等额本金,直接租赁,2025-07-29 16:39:46,通过
CUST_12824,个人,d5U(wlNT@xZA,辛畅,18974186256,APP_20242824,SPU_710_SKU_85,14279468.78,5,2024-10-04 20:02:29,SPU_710,液压挖掘机,3466990.95,4323,103,工程机械,ORD_20241004_2824,AUTH_32824,等额本息,售后回租,2024-10-05 20:02:29,拒绝
CUST_12825,企业,^GT0EYSz1hw$,国讯科技有限公司,14588084151,APP_20242825,SPU_961_SKU_77,556334.1,1,2024-04-16 15:48:17,SPU_961,液压挖掘机,595976.55,4800,103,工程机械,ORD_20240416_2825,AUTH_32825,等额本息,直接租赁,2024-04-18 15:48:17,通过
CUST_12826,企业,KoY%KnOuH$8W,晖来计算机科技有限公司,14578517004,APP_20242826,SPU_578_SKU_83,24050067.31,7,2024-10-28 01:50:01,SPU_578,光伏组件,3682242.39,8907,105,绿色能源,ORD_20241028_2826,AUTH_32826,等额本息,售后回租,2024-10-30 01:50:01,通过
CUST_12827,个人,c9MSx8aS^@HF,汪静,18557050238,APP_20242827,SPU_526_SKU_17,2218683.94,1,2025-04-11 06:08:49,SPU_526,新能源重卡,2426882.36,8817,106,交通运输,ORD_20250411_2827,AUTH_32827,等额本金,售后回租,2025-04-13 06:08:49,通过
CUST_12828,企业,$2KWlrGmx#1W,恒聪百汇网络有限公司,15236629630,APP_20242828,SPU_203_SKU_19,4790152.35,10,2025-10-22 05:17:19,SPU_203,工业机器人臂,578293.37,1089,101,高端制造,ORD_20251022_2828,AUTH_32828,等额本金,售后回租,2025-10-25 05:17:19,通过
CUST_12829,企业,GR7RauTz+&Z(,七喜科技有限公司,18285158053,APP_20242829,SPU_992_SKU_43,13397506.71,7,2025-10-31 02:45:55,SPU_992,高性能服务器集群,2080709.82,3681,104,信息技术,ORD_20251031_2829,AUTH_32829,等额本金,直接租赁,2025-11-04 02:45:55,通过
CUST_12830,个人,)G1UWmsB($c^,罗玉,14561637428,APP_20242830,SPU_637_SKU_55,18459606.9,6,2025-02-04 04:12:09,SPU_637,工业机器人臂,3314544.58,1251,101,高端制造,ORD_20250204_2830,AUTH_32830,等额本金,售后回租,2025-02-07 04:12:09,审批中
CUST_12831,个人,Z6OZuXTQ$1Iu,彭秀荣,15670086167,APP_20242831,SPU_346_SKU_34,19962062.73,7,2024-04-07 16:37:49,SPU_346,光伏组件,3116024.15,2407,105,绿色能源,ORD_20240407_2831,AUTH_32831,等额本息,直接租赁,2024-04-08 16:37:49,拒绝
CUST_12832,企业,*FMVItlwbZ7T,鸿睿思博传媒有限公司,15575242448,APP_20242832,SPU_381_SKU_59,254906.91,1,2025-10-22 22:00:45,SPU_381,光伏组件,304085.32,3644,105,绿色能源,ORD_20251022_2832,AUTH_32832,等额本息,直接租赁,2025-10-26 22:00:45,审批中
CUST_12833,企业,!X43YHej2*6c,国讯科技有限公司,15339302995,APP_20242833,SPU_787_SKU_87,2300432.65,2,2024-10-08 02:16:11,SPU_787,光伏组件,1239085.71,6807,105,绿色能源,ORD_20241008_2833,AUTH_32833,按季付息到期还本,直接租赁,2024-10-13 02:16:11,通过
CUST_12834,个人,p89wE1Qnm&S),刘秀兰,14519005519,APP_20242834,SPU_451_SKU_37,4484172.03,3,2024-09-30 13:45:33,SPU_451,新能源重卡,1724784.06,7509,106,交通运输,ORD_20240930_2834,AUTH_32834,等额本金,直接租赁,2024-10-02 13:45:33,拒绝
CUST_12835,个人,z2C(+W!HDblu,蒋萍,18028403072,APP_20242835,SPU_905_SKU_88,4603250.82,4,2025-11-22 18:34:48,SPU_905,核磁共振成像仪,1401446.86,4379,102,医疗器械,ORD_20251122_2835,AUTH_32835,等额本息,直接租赁,2025-11-23 18:34:48,审批中
CUST_12836,企业,31tEbVfp%MV@,中建创业传媒有限公司,15025034811,APP_20242836,SPU_263_SKU_94,13547810.47,5,2025-01-23 15:39:39,SPU_263,核磁共振成像仪,3005224.49,3661,102,医疗器械,ORD_20250123_2836,AUTH_32836,等额本金,直接租赁,2025-01-25 15:39:39,通过
CUST_12837,个人,Ro)Q8Agw^F83,万成,18901506363,APP_20242837,SPU_990_SKU_67,4370061.37,4,2024-04-27 21:16:17,SPU_990,核磁共振成像仪,1286917.25,3585,102,医疗器械,ORD_20240427_2837,AUTH_32837,等额本息,直接租赁,2024-04-30 21:16:17,通过
CUST_12838,个人,@5BS%zvWxc&i,张秀梅,18183669580,APP_20242838,SPU_318_SKU_85,7696799.59,5,2025-07-10 15:09:58,SPU_318,光伏组件,1892905.26,7965,105,绿色能源,ORD_20250710_2838,AUTH_32838,等额本金,售后回租,2025-07-15 15:09:58,审批中
CUST_12839,个人,)14FkNw&xe$p,李丽,15281920152,APP_20242839,SPU_176_SKU_19,11611805.6,3,2025-03-04 21:57:34,SPU_176,新能源重卡,4326945.66,9877,106,交通运输,ORD_20250304_2839,AUTH_32839,等额本金,售后回租,2025-03-09 21:57:34,通过
CUST_12840,个人,E@I!$!@ULf0C,王云,18909646801,APP_20242840,SPU_704_SKU_55,29452257.41,8,2024-09-03 21:41:18,SPU_704,核磁共振成像仪,4484725.97,830,102,医疗器械,ORD_20240903_2840,AUTH_32840,按季付息到期还本,售后回租,2024-09-04 21:41:18,通过
CUST_12841,个人,k!(8GUt%h9yK,李玉兰,18789673755,APP_20242841,SPU_904_SKU_84,9034295.62,3,2024-11-13 06:06:49,SPU_904,工业机器人臂,3250141.37,4018,101,高端制造,ORD_20241113_2841,AUTH_32841,等额本息,售后回租,2024-11-18 06:06:49,审批中
CUST_12842,企业,lAC(EJte^$1&,网新恒天传媒有限公司,18556927924,APP_20242842,SPU_750_SKU_24,8213491.89,3,2026-03-05 11:21:35,SPU_750,新能源重卡,2917094.3,5918,106,交通运输,ORD_20260305_2842,AUTH_32842,等额本金,售后回租,2026-03-08 11:21:35,审批中
CUST_12843,企业,(ZKlj19$qA0x,海创网络有限公司,13190261489,APP_20242843,SPU_475_SKU_82,3402646.17,2,2025-10-30 22:36:09,SPU_475,高性能服务器集群,2008328.05,1395,104,信息技术,ORD_20251030_2843,AUTH_32843,等额本息,售后回租,2025-11-02 22:36:09,审批中
CUST_12844,企业,y@33Zf$U^0&2,新格林耐特传媒有限公司,13208739637,APP_20242844,SPU_993_SKU_55,3361899.14,2,2024-06-20 18:20:01,SPU_993,核磁共振成像仪,1793829.07,9711,102,医疗器械,ORD_20240620_2844,AUTH_32844,等额本金,售后回租,2024-06-21 18:20:01,通过
CUST_12845,个人,m+CP(@Wjyp9e,郭柳,18250351899,APP_20242845,SPU_124_SKU_32,44260228.58,10,2025-05-31 21:37:25,SPU_124,光伏组件,4766565.18,4498,105,绿色能源,ORD_20250531_2845,AUTH_32845,等额本息,售后回租,2025-06-01 21:37:25,通过
CUST_12846,企业,3uMuvE6I&M81,九方网络有限公司,13427512745,APP_20242846,SPU_626_SKU_92,1258254.31,2,2024-11-16 05:59:15,SPU_626,核磁共振成像仪,740070.01,1968,102,医疗器械,ORD_20241116_2846,AUTH_32846,按季付息到期还本,直接租赁,2024-11-21 05:59:15,通过
CUST_12847,个人,@3ZECpaZSrKf,吴娟,13953419297,APP_20242847,SPU_361_SKU_61,2606030.04,2,2024-12-24 07:04:02,SPU_361,液压挖掘机,1570597.78,3611,103,工程机械,ORD_20241224_2847,AUTH_32847,按季付息到期还本,售后回租,2024-12-29 07:04:02,审批中
CUST_12848,个人,+*0OLi3fq5dL,吴俊,18136437107,APP_20242848,SPU_881_SKU_69,7165575.65,4,2024-10-14 21:22:04,SPU_881,核磁共振成像仪,2018406.4,6194,102,医疗器械,ORD_20241014_2848,AUTH_32848,按季付息到期还本,售后回租,2024-10-19 21:22:04,通过
CUST_12849,企业,x1XJ_YRY)3xB,维涛传媒有限公司,18709867200,APP_20242849,SPU_699_SKU_64,36831243.53,9,2024-11-23 14:05:00,SPU_699,工业机器人臂,4892123.69,2866,101,高端制造,ORD_20241123_2849,AUTH_32849,等额本息,售后回租,2024-11-25 14:05:00,通过
CUST_12850,企业,(J&DRjkn_j#0,东方峻景网络有限公司,13210409794,APP_20242850,SPU_693_SKU_73,22018952.79,5,2026-01-20 21:07:13,SPU_693,液压挖掘机,4719425.51,743,103,工程机械,ORD_20260120_2850,AUTH_32850,按季付息到期还本,售后回租,2026-01-21 21:07:13,通过
CUST_12851,企业,780q0RMfkq!+,维涛科技有限公司,15162157802,APP_20242851,SPU_350_SKU_26,1689463.36,3,2024-08-23 04:36:17,SPU_350,高性能服务器集群,696270.04,9484,104,信息技术,ORD_20240823_2851,AUTH_32851,等额本息,售后回租,2024-08-27 04:36:17,通过
CUST_12852,个人,c9s7bBeNNeR@,程雪,13942576865,APP_20242852,SPU_938_SKU_90,20528432.52,6,2025-01-07 12:18:02,SPU_938,高性能服务器集群,4243222.52,1166,104,信息技术,ORD_20250107_2852,AUTH_32852,等额本金,直接租赁,2025-01-10 12:18:02,通过
CUST_12853,个人,)gzyEQHd4SW!,厉磊,18045783084,APP_20242853,SPU_733_SKU_61,18208689.69,7,2024-08-05 15:00:06,SPU_733,新能源重卡,3169977.15,5699,106,交通运输,ORD_20240805_2853,AUTH_32853,按季付息到期还本,售后回租,2024-08-08 15:00:06,通过
CUST_12854,企业,B*(5SsaWHifn,创汇科技有限公司,18938414321,APP_20242854,SPU_169_SKU_22,11602239.23,4,2025-08-24 12:55:39,SPU_169,新能源重卡,3385582.11,4576,106,交通运输,ORD_20250824_2854,AUTH_32854,等额本息,直接租赁,2025-08-28 12:55:39,审批中
CUST_12855,企业,z0&#$r)u_nYg,天益传媒有限公司,14762456039,APP_20242855,SPU_655_SKU_60,4115687.51,4,2025-04-11 08:50:44,SPU_655,新能源重卡,1144260.11,3347,106,交通运输,ORD_20250411_2855,AUTH_32855,按季付息到期还本,售后回租,2025-04-16 08:50:44,通过
CUST_12856,企业,892Als^V!Ye1,浙大万朋传媒有限公司,14785996794,APP_20242856,SPU_641_SKU_27,32183535.33,8,2025-06-30 22:07:57,SPU_641,高性能服务器集群,4269644.7,5769,104,信息技术,ORD_20250630_2856,AUTH_32856,等额本金,直接租赁,2025-07-01 22:07:57,通过
CUST_12857,企业,_UtYbcg&mB9p,太极科技有限公司,15652947504,APP_20242857,SPU_658_SKU_87,3541389.69,1,2026-03-02 07:35:49,SPU_658,新能源重卡,4061819.94,9206,106,交通运输,ORD_20260302_2857,AUTH_32857,等额本息,售后回租,2026-03-05 07:35:49,通过
CUST_12858,企业,f*753UOp#olx,开发区世创网络有限公司,14578446918,APP_20242858,SPU_647_SKU_63,12706040.32,5,2025-06-13 20:05:29,SPU_647,高性能服务器集群,2919079.36,567,104,信息技术,ORD_20250613_2858,AUTH_32858,等额本金,直接租赁,2025-06-17 20:05:29,通过
CUST_12859,个人,s*3)l9uYhzEu,刘丽丽,13445101460,APP_20242859,SPU_995_SKU_39,5242406.41,5,2025-07-07 03:16:48,SPU_995,高性能服务器集群,1273120.66,5668,104,信息技术,ORD_20250707_2859,AUTH_32859,按季付息到期还本,直接租赁,2025-07-09 03:16:48,通过
CUST_12860,个人,&!H%5Ir37f9Y,段玉珍,18812834117,APP_20242860,SPU_703_SKU_22,8426457.3,6,2024-09-01 03:08:19,SPU_703,核磁共振成像仪,1499529.48,6855,102,医疗器械,ORD_20240901_2860,AUTH_32860,等额本息,售后回租,2024-09-04 03:08:19,审批中
CUST_12861,企业,78CAKzlK#!Tb,群英网络有限公司,15904713266,APP_20242861,SPU_329_SKU_83,5226752.27,2,2024-11-14 20:47:02,SPU_329,核磁共振成像仪,3099325.4,1976,102,医疗器械,ORD_20241114_2861,AUTH_32861,等额本息,直接租赁,2024-11-19 20:47:02,通过
CUST_12862,企业,b!NajUtM+B6y,黄石金承科技有限公司,15211500603,APP_20242862,SPU_992_SKU_26,19518216.76,5,2024-09-12 06:59:07,SPU_992,工业机器人臂,4161352.71,8686,101,高端制造,ORD_20240912_2862,AUTH_32862,等额本息,直接租赁,2024-09-16 06:59:07,通过
CUST_12863,企业,W6V_Zxfm%#Gl,泰麒麟网络有限公司,18684848036,APP_20242863,SPU_652_SKU_25,25062341.27,9,2024-06-22 21:51:57,SPU_652,光伏组件,3264941.25,2414,105,绿色能源,ORD_20240622_2863,AUTH_32863,按季付息到期还本,售后回租,2024-06-23 21:51:57,通过
CUST_12864,企业,%hK5uu2)B@1$,群英传媒有限公司,14523247742,APP_20242864,SPU_846_SKU_25,34870981.37,9,2025-09-26 21:50:10,SPU_846,液压挖掘机,4806697.97,3966,103,工程机械,ORD_20250926_2864,AUTH_32864,等额本息,直接租赁,2025-10-01 21:50:10,审批中
CUST_12865,个人,qs7XOwFgBQm(,常婷,15279505045,APP_20242865,SPU_151_SKU_93,17394463.93,10,2025-06-18 01:10:23,SPU_151,高性能服务器集群,2048799.54,4642,104,信息技术,ORD_20250618_2865,AUTH_32865,等额本金,售后回租,2025-06-19 01:10:23,通过
CUST_12866,个人,*tSZs6Btt9r0,应霞,18575897524,APP_20242866,SPU_257_SKU_14,17989812.64,6,2024-10-05 03:22:16,SPU_257,核磁共振成像仪,3380515.19,1568,102,医疗器械,ORD_20241005_2866,AUTH_32866,等额本金,直接租赁,2024-10-09 03:22:16,通过
